date,hour,MT_200
2011-02-03,20,4334.80176211454
2011-02-03,21,4176.21145374449
2011-02-03,22,4177.31277533039
2011-02-03,23,3474.669603524234
2011-02-04,0,2180.616740088106
2011-02-04,1,1572.6872246696041
2011-02-04,2,1410.79295154185
2011-02-04,3,1365.638766519824
2011-02-04,4,1536.3436123348022
2011-02-04,5,1659.6916299559468
2011-02-04,6,2251.101321585902
2011-02-04,7,3037.444933920704
2011-02-04,8,3278.6343612334795
2011-02-04,9,4183.92070484582
2011-02-04,10,4267.62114537444
2011-02-04,11,4186.12334801762
2011-02-04,12,4403.08370044053
2011-02-04,13,4298.458149779741
2011-02-04,14,4374.449339207049
2011-02-04,15,4294.052863436131
2011-02-04,16,4370.04405286344
2011-02-04,17,4457.048458149779
2011-02-04,18,4575.99118942732
2011-02-04,19,4535.2422907489
2011-02-04,20,4401.98237885462
2011-02-04,21,4308.37004405287
2011-02-04,22,4253.30396475772
2011-02-04,23,4135.46255506607
2011-02-05,0,3311.674008810573
2011-02-05,1,1925.1101321585897
2011-02-05,2,1526.431718061673
2011-02-05,3,1495.594713656388
2011-02-05,4,1556.1674008810571
2011-02-05,5,1907.488986784141
2011-02-05,6,2429.515418502204
2011-02-05,7,3067.1806167400873
2011-02-05,8,3060.5726872246705
2011-02-05,9,4129.955947136565
2011-02-05,10,4203.74449339206
2011-02-05,11,4303.96475770925
2011-02-05,12,4399.77973568282
2011-02-05,13,4340.30837004405
2011-02-05,14,4276.43171806168
2011-02-05,15,4322.68722466959
2011-02-05,16,4237.88546255507
2011-02-05,17,4390.9691629955905
2011-02-05,18,4552.86343612335
2011-02-05,19,4682.81938325991
2011-02-05,20,4462.5550660793
2011-02-05,21,4334.80176211454
2011-02-05,22,4237.88546255507
2011-02-05,23,4151.98237885463
2011-02-06,0,3190.528634361234
2011-02-06,1,1948.237885462555
2011-02-06,2,1680.616740088105
2011-02-06,3,1569.3832599118941
2011-02-06,4,1541.8502202643178
2011-02-06,5,2170.704845814977
2011-02-06,6,2403.083700440528
2011-02-06,7,2990.088105726873
2011-02-06,8,3080.3964757709264
2011-02-06,9,4055.066079295153
2011-02-06,10,4220.264317180619
2011-02-06,11,4236.78414096917
2011-02-06,12,4386.56387665198
2011-02-06,13,4308.37004405287
2011-02-06,14,4316.07929515419
2011-02-06,15,4246.69603524228
2011-02-06,16,4286.3436123348
2011-02-06,17,4303.96475770925
2011-02-06,18,4401.98237885463
2011-02-06,19,4314.97797356829
2011-02-06,20,4230.1762114537505
2011-02-06,21,4191.62995594713
2011-02-06,22,4147.57709251101
2011-02-06,23,3374.449339207054
2011-02-07,0,2664.096916299559
2011-02-07,1,2265.418502202644
2011-02-07,2,2187.2246696035254
2011-02-07,3,2154.185022026431
2011-02-07,4,2129.955947136564
2011-02-07,5,2567.180616740088
2011-02-07,6,2763.215859030836
2011-02-07,7,2997.797356828194
2011-02-07,8,3484.581497797357
2011-02-07,9,4236.784140969164
2011-02-07,10,4187.22466960352
2011-02-07,11,4220.264317180619
2011-02-07,12,4208.149779735681
2011-02-07,13,4077.092511013218
2011-02-07,14,4153.08370044054
2011-02-07,15,4019.823788546261
2011-02-07,16,4144.2731277533
2011-02-07,17,4264.31718061675
2011-02-07,18,4345.81497797358
2011-02-07,19,4262.114537444941
2011-02-07,20,4115.63876651982
2011-02-07,21,4075.99118942732
2011-02-07,22,3985.6828193832607
2011-02-07,23,3311.674008810572
2011-02-08,0,2246.696035242291
2011-02-08,1,2155.286343612335
2011-02-08,2,2041.850220264318
2011-02-08,3,2008.8105726872236
2011-02-08,4,1968.0616740088112
2011-02-08,5,2374.449339207048
2011-02-08,6,2515.418502202643
2011-02-08,7,2930.6167400881054
2011-02-08,8,3148.678414096917
2011-02-08,9,4011.013215859042
2011-02-08,10,4051.762114537444
2011-02-08,11,4140.9691629956105
2011-02-08,12,4223.56828193834
2011-02-08,13,4171.8061674008895
2011-02-08,14,4190.52863436123
2011-02-08,15,4227.97356828193
2011-02-08,16,4159.69162995595
2011-02-08,17,4337.00440528634
2011-02-08,18,4279.735682819381
2011-02-08,19,4127.75330396476
2011-02-08,20,4117.841409691629
2011-02-08,21,4089.20704845815
2011-02-08,22,4028.63436123349
2011-02-08,23,3256.607929515417
2011-02-09,0,2075.991189427313
2011-02-09,1,1580.3964757709239
2011-02-09,2,1448.237885462555
2011-02-09,3,1436.123348017621
2011-02-09,4,1427.312775330397
2011-02-09,5,1870.0440528634358
2011-02-09,6,2205.947136563876
2011-02-09,7,2903.083700440529
2011-02-09,8,3137.6651982378853
2011-02-09,9,4045.154185022025
2011-02-09,10,4059.4713656387667
2011-02-09,11,4094.71365638766
2011-02-09,12,4056.1674008810487
2011-02-09,13,4170.704845814969
2011-02-09,14,4118.942731277531
2011-02-09,15,4150.88105726872
2011-02-09,16,4160.79295154185
2011-02-09,17,4285.2422907489
2011-02-09,18,4488.9867841409705
2011-02-09,19,4237.88546255507
2011-02-09,20,4159.691629955951
2011-02-09,21,4113.436123348021
2011-02-09,22,4003.303964757707
2011-02-09,23,3233.480176211453
2011-02-10,0,2090.308370044053
2011-02-10,1,1575.991189427313
2011-02-10,2,1458.1497797356828
2011-02-10,3,1438.325991189427
2011-02-10,4,1375.550660792951
2011-02-10,5,1817.180616740089
2011-02-10,6,2079.2951541850207
2011-02-10,7,2849.1189427312784
2011-02-10,8,3040.748898678415
2011-02-10,9,3912.995594713653
2011-02-10,10,4026.4317180616745
2011-02-10,11,4118.94273127753
2011-02-10,12,4096.916299559471
2011-02-10,13,4096.91629955947
2011-02-10,14,4109.0308370044
2011-02-10,15,4049.559471365631
2011-02-10,16,4092.5110132158597
2011-02-10,17,4074.889867841409
2011-02-10,18,4312.77533039648
2011-02-10,19,4244.49339207048
2011-02-10,20,4222.466960352431
2011-02-10,21,4204.845814977971
2011-02-10,22,4067.18061674009
2011-02-10,23,3307.268722466955
2011-02-11,0,2215.8590308370053
2011-02-11,1,1555.066079295153
2011-02-11,2,1480.1762114537448
2011-02-11,3,1487.885462555066
2011-02-11,4,1427.312775330397
2011-02-11,5,1592.5110132158588
2011-02-11,6,2364.5374449339206
2011-02-11,7,2970.2643171806167
2011-02-11,8,3128.8546255506612
2011-02-11,9,4006.607929515416
2011-02-11,10,4111.23348017622
2011-02-11,11,4092.51101321585
2011-02-11,12,4127.75330396476
2011-02-11,13,4155.286343612341
2011-02-11,14,4196.03524229074
2011-02-11,15,4333.700440528641
2011-02-11,16,4354.6255506607995
2011-02-11,17,4346.916299559471
2011-02-11,18,4444.93392070484
2011-02-11,19,4552.86343612335
2011-02-11,20,4368.94273127754
2011-02-11,21,4218.06167400882
2011-02-11,22,4131.05726872247
2011-02-11,23,4028.6343612334804
2011-02-12,0,3157.488986784141
2011-02-12,1,1742.290748898678
2011-02-12,2,1418.502202643171
2011-02-12,3,1414.096916299559
2011-02-12,4,1629.9559471365642
2011-02-12,5,1787.444933920705
2011-02-12,6,2210.35242290749
2011-02-12,7,2704.845814977974
2011-02-12,8,3052.863436123349
2011-02-12,9,3950.440528634359
2011-02-12,10,4147.57709251101
2011-02-12,11,4250.0
2011-02-12,12,4344.71365638767
2011-02-12,13,4393.1718061674
2011-02-12,14,4329.29515418502
2011-02-12,15,4454.845814977971
2011-02-12,16,4350.2202643171895
2011-02-12,17,4337.0044052863495
2011-02-12,18,4520.92511013216
2011-02-12,19,4539.64757709252
2011-02-12,20,4403.08370044052
2011-02-12,21,4190.52863436123
2011-02-12,22,4056.16740088105
2011-02-12,23,3951.5418502202633
2011-02-13,0,3079.295154185022
2011-02-13,1,1795.1541850220262
2011-02-13,2,1564.977973568281
2011-02-13,3,1503.30396475771
2011-02-13,4,1850.2202643171809
2011-02-13,5,1798.458149779736
2011-02-13,6,2285.242290748898
2011-02-13,7,2702.643171806168
2011-02-13,8,3078.1938325991187
2011-02-13,9,3862.33480176212
2011-02-13,10,4171.80616740088
2011-02-13,11,4138.76651982379
2011-02-13,12,4199.339207048461
2011-02-13,13,4185.02202643172
2011-02-13,14,4295.15418502203
2011-02-13,15,4162.99559471365
2011-02-13,16,4109.0308370044
2011-02-13,17,4146.475770925121
2011-02-13,18,4231.27753303966
2011-02-13,19,4292.95154185021
2011-02-13,20,4052.86343612335
2011-02-13,21,4031.93832599119
2011-02-13,22,3990.088105726869
2011-02-13,23,3272.026431718061
2011-02-14,0,2264.31718061674
2011-02-14,1,2011.01321585903
2011-02-14,2,1961.453744493392
2011-02-14,3,1918.5022026431711
2011-02-14,4,1807.26872246696
2011-02-14,5,2034.140969162996
2011-02-14,6,2708.1497797356833
2011-02-14,7,2798.458149779736
2011-02-14,8,3411.894273127753
2011-02-14,9,4227.97356828193
2011-02-14,10,4238.9867841409605
2011-02-14,11,4168.502202643161
2011-02-14,12,4222.46696035243
2011-02-14,13,4140.9691629956005
2011-02-14,14,4219.16299559471
2011-02-14,15,4190.528634361241
2011-02-14,16,4088.1057268722398
2011-02-14,17,4136.56387665199
2011-02-14,18,4203.74449339206
2011-02-14,19,4179.51541850221
2011-02-14,20,4072.6872246695903
2011-02-14,21,4033.039647577085
2011-02-14,22,3972.466960352423
2011-02-14,23,3261.013215859031
2011-02-15,0,2191.629955947137
2011-02-15,1,1678.414096916299
2011-02-15,2,1444.933920704847
2011-02-15,3,1422.9074889867843
2011-02-15,4,1378.8546255506599
2011-02-15,5,1781.9383259911888
2011-02-15,6,2179.515418502203
2011-02-15,7,2883.259911894273
2011-02-15,8,3133.259911894273
2011-02-15,9,3959.2511013215876
2011-02-15,10,4008.8105726872245
2011-02-15,11,3953.744493392069
2011-02-15,12,3969.162995594713
2011-02-15,13,4024.2290748898704
2011-02-15,14,4124.44933920705
2011-02-15,15,4164.09691629956
2011-02-15,16,4172.907488986771
2011-02-15,17,4158.5903083700405
2011-02-15,18,4305.066079295149
2011-02-15,19,4257.70925110132
2011-02-15,20,4182.81938325991
2011-02-15,21,4124.44933920705
2011-02-15,22,4015.418502202648
2011-02-15,23,3321.5859030837
2011-02-16,0,2091.409691629955
2011-02-16,1,1998.898678414098
2011-02-16,2,1906.3876651982391
2011-02-16,3,1840.308370044054
2011-02-16,4,1805.066079295154
2011-02-16,5,2214.757709251101
2011-02-16,6,2301.762114537444
2011-02-16,7,2744.493392070485
2011-02-16,8,3178.414096916299
2011-02-16,9,4042.95154185022
2011-02-16,10,4062.775330396481
2011-02-16,11,4124.44933920705
2011-02-16,12,4451.54185022027
2011-02-16,13,4457.048458149789
2011-02-16,14,4301.76211453744
2011-02-16,15,4280.83700440528
2011-02-16,16,4254.40528634361
2011-02-16,17,4272.026431718061
2011-02-16,18,4455.94713656388
2011-02-16,19,4306.16740088105
2011-02-16,20,4069.3832599118978
2011-02-16,21,3985.682819383255
2011-02-16,22,3866.740088105727
2011-02-16,23,3164.09691629956
2011-02-17,0,2060.572687224669
2011-02-17,1,1991.1894273127748
2011-02-17,2,1888.766519823788
2011-02-17,3,1898.678414096915
2011-02-17,4,1853.524229074889
2011-02-17,5,1886.5638766519821
2011-02-17,6,2635.46255506608
2011-02-17,7,2973.568281938326
2011-02-17,8,3439.4273127753304
2011-02-17,9,4394.273127753309
2011-02-17,10,4147.577092511013
2011-02-17,11,3995.594713656381
2011-02-17,12,4079.2951541850302
2011-02-17,13,4050.6607929515403
2011-02-17,14,4106.828193832598
2011-02-17,15,4078.1938325991155
2011-02-17,16,4053.9647577092405
2011-02-17,17,4188.32599118943
2011-02-17,18,4321.5859030837
2011-02-17,19,4323.7885462555105
2011-02-17,20,4106.828193832611
2011-02-17,21,4036.3436123348
2011-02-17,22,4018.722466960351
2011-02-17,23,3278.634361233479
2011-02-18,0,2157.488986784142
2011-02-18,1,2011.013215859031
2011-02-18,2,1917.400881057269
2011-02-18,3,1885.4625550660792
2011-02-18,4,1849.118942731277
2011-02-18,5,2199.339207048459
2011-02-18,6,2539.647577092511
2011-02-18,7,2795.154185022027
2011-02-18,8,3156.3876651982373
2011-02-18,9,3905.28634361233
2011-02-18,10,4144.2731277533
2011-02-18,11,4135.46255506608
2011-02-18,12,4234.58149779735
2011-02-18,13,4208.149779735681
2011-02-18,14,4215.859030836999
2011-02-18,15,4290.74889867841
2011-02-18,16,4308.37004405287
2011-02-18,17,4560.57268722467
2011-02-18,18,4438.325991189419
2011-02-18,19,4511.0132158590295
2011-02-18,20,4246.69603524229
2011-02-18,21,4161.894273127749
2011-02-18,22,4077.0925110132102
2011-02-18,23,3919.6035242290764
2011-02-19,0,3128.854625550661
2011-02-19,1,2267.621145374449
2011-02-19,2,2164.096916299559
2011-02-19,3,2117.84140969163
2011-02-19,4,2363.436123348018
2011-02-19,5,2776.431718061674
2011-02-19,6,2983.4801762114544
2011-02-19,7,3343.612334801762
2011-02-19,8,3680.6167400881063
2011-02-19,9,4399.7797356828205
2011-02-19,10,4435.02202643171
2011-02-19,11,4475.7709251101405
2011-02-19,12,4449.33920704846
2011-02-19,13,4433.92070484582
2011-02-19,14,4335.90308370044
2011-02-19,15,4277.53303964757
2011-02-19,16,4401.98237885463
2011-02-19,17,4504.40528634361
2011-02-19,18,4629.95594713657
2011-02-19,19,4751.1013215859
2011-02-19,20,4552.863436123349
2011-02-19,21,4252.2026431718
2011-02-19,22,4232.378854625549
2011-02-19,23,4081.497797356831
2011-02-20,0,3208.149779735683
2011-02-20,1,2299.5594713656387
2011-02-20,2,2179.515418502203
2011-02-20,3,2101.3215859030834
2011-02-20,4,2230.176211453745
2011-02-20,5,2802.863436123348
2011-02-20,6,2812.775330396476
2011-02-20,7,3223.568281938326
2011-02-20,8,3400.8810572687216
2011-02-20,9,4136.5638766519805
2011-02-20,10,4169.60352422907
2011-02-20,11,4232.37885462554
2011-02-20,12,4265.4185022026395
2011-02-20,13,4196.03524229075
2011-02-20,14,4227.97356828195
2011-02-20,15,4207.04845814977
2011-02-20,16,4198.23788546256
2011-02-20,17,4231.277533039651
2011-02-20,18,4500.0
2011-02-20,19,4526.43171806168
2011-02-20,20,4241.18942731277
2011-02-20,21,4091.40969162996
2011-02-20,22,4066.079295154184
2011-02-20,23,3367.84140969163
2011-02-21,0,2465.859030837004
2011-02-21,1,2188.3259911894265
2011-02-21,2,2136.5638766519833
2011-02-21,3,2222.466960352423
2011-02-21,4,2289.64757709251
2011-02-21,5,2799.55947136564
2011-02-21,6,2798.458149779736
2011-02-21,7,3052.863436123348
2011-02-21,8,3167.400881057269
2011-02-21,9,4090.3083700440566
2011-02-21,10,4181.718061674011
2011-02-21,11,4165.19823788547
2011-02-21,12,4198.23788546256
2011-02-21,13,4242.29074889869
2011-02-21,14,4102.422907489001
2011-02-21,15,4196.03524229075
2011-02-21,16,4162.99559471365
2011-02-21,17,4487.88546255507
2011-02-21,18,4518.72246696035
2011-02-21,19,4283.03964757709
2011-02-21,20,4167.4008810572695
2011-02-21,21,4169.60352422907
2011-02-21,22,4183.920704845811
2011-02-21,23,3518.72246696035
2011-02-22,0,2578.193832599119
2011-02-22,1,2435.0220264317177
2011-02-22,2,2308.370044052863
2011-02-22,3,2254.405286343612
2011-02-22,4,2197.136563876652
2011-02-22,5,2531.9383259911892
2011-02-22,6,2701.541850220265
2011-02-22,7,3062.775330396477
2011-02-22,8,3171.8061674008804
2011-02-22,9,4038.5462555066024
2011-02-22,10,4131.057268722459
2011-02-22,11,4138.76651982379
2011-02-22,12,4254.40528634361
2011-02-22,13,4291.85022026432
2011-02-22,14,4343.61233480177
2011-02-22,15,4289.64757709251
2011-02-22,16,4237.88546255507
2011-02-22,17,4185.02202643172
2011-02-22,18,4386.5638766519905
2011-02-22,19,4323.7885462555
2011-02-22,20,4211.45374449339
2011-02-22,21,4226.87224669604
2011-02-22,22,4189.4273127753295
2011-02-22,23,3418.5022026431716
2011-02-23,0,2220.264317180617
2011-02-23,1,1862.334801762115
2011-02-23,2,1689.42731277533
2011-02-23,3,1672.9074889867838
2011-02-23,4,1670.7048458149789
2011-02-23,5,2009.911894273128
2011-02-23,6,2421.80616740088
2011-02-23,7,3112.334801762115
2011-02-23,8,3251.101321585903
2011-02-23,9,4230.176211453745
2011-02-23,10,4231.277533039651
2011-02-23,11,4269.82378854625
2011-02-23,12,4307.26872246697
2011-02-23,13,4351.321585903081
2011-02-23,14,4493.3920704845905
2011-02-23,15,4512.11453744494
2011-02-23,16,4475.7709251101305
2011-02-23,17,4523.12775330397
2011-02-23,18,4531.93832599119
2011-02-23,19,4574.88986784141
2011-02-23,20,4392.07048458151
2011-02-23,21,4227.97356828194
2011-02-23,22,4116.740088105729
2011-02-23,23,3295.1541850220256
2011-02-24,0,2216.960352422908
2011-02-24,1,1824.8898678414089
2011-02-24,2,1721.3656387665199
2011-02-24,3,1686.123348017621
2011-02-24,4,1617.841409691629
2011-02-24,5,2123.348017621146
2011-02-24,6,2471.36563876652
2011-02-24,7,3081.4977973568275
2011-02-24,8,3192.731277533039
2011-02-24,9,4193.832599118947
2011-02-24,10,4167.40088105728
2011-02-24,11,4169.60352422908
2011-02-24,12,4394.27312775332
2011-02-24,13,4550.66079295154
2011-02-24,14,4607.9295154185
2011-02-24,15,4690.52863436124
2011-02-24,16,4719.162995594709
2011-02-24,17,4702.64317180617
2011-02-24,18,4704.845814977971
2011-02-24,19,4685.02202643171
2011-02-24,20,4438.325991189429
2011-02-24,21,4438.325991189429
2011-02-24,22,4277.53303964757
2011-02-24,23,3422.907488986782
2011-02-25,0,2312.775330396475
2011-02-25,1,1690.528634361234
2011-02-25,2,1493.392070484581
2011-02-25,3,1523.1277533039652
2011-02-25,4,1481.277533039648
2011-02-25,5,1681.7180616740088
2011-02-25,6,2546.255506607929
2011-02-25,7,3243.3920704845823
2011-02-25,8,3292.951541850219
2011-02-25,9,4214.757709251104
2011-02-25,10,4265.4185022026395
2011-02-25,11,4185.02202643171
2011-02-25,12,4408.5903083700505
2011-02-25,13,4574.88986784141
2011-02-25,14,4415.198237885459
2011-02-25,15,4599.118942731269
2011-02-25,16,4783.0396475771
2011-02-25,17,4911.894273127759
2011-02-25,18,4985.68281938327
2011-02-25,19,4615.63876651981
2011-02-25,20,4459.25110132159
2011-02-25,21,4252.20264317181
2011-02-25,22,4188.32599118943
2011-02-25,23,4091.4096916299495
2011-02-26,0,3295.154185022026
2011-02-26,1,1968.0616740088108
2011-02-26,2,1699.3392070484579
2011-02-26,3,1660.79295154185
2011-02-26,4,1876.6519823788549
2011-02-26,5,1970.2643171806171
2011-02-26,6,2463.656387665199
2011-02-26,7,2995.594713656388
2011-02-26,8,3085.90308370044
2011-02-26,9,4008.810572687227
2011-02-26,10,4178.4140969163
2011-02-26,11,4232.37885462555
2011-02-26,12,4405.28634361233
2011-02-26,13,4466.9603524229005
2011-02-26,14,4621.14537444934
2011-02-26,15,4749.99999999999
2011-02-26,16,4599.11894273128
2011-02-26,17,4582.5991189427305
2011-02-26,18,4755.50660792952
2011-02-26,19,4827.0925110132
2011-02-26,20,4500.0
2011-02-26,21,4340.30837004406
2011-02-26,22,4234.5814977973505
2011-02-26,23,4167.40088105727
2011-02-27,0,3245.59471365639
2011-02-27,1,2121.145374449339
2011-02-27,2,1977.9735682819392
2011-02-27,3,1963.656387665199
2011-02-27,4,2278.63436123348
2011-02-27,5,2332.599118942731
2011-02-27,6,2596.916299559471
2011-02-27,7,2969.162995594714
2011-02-27,8,3019.823788546256
2011-02-27,9,4016.519823788548
2011-02-27,10,4127.753303964761
2011-02-27,11,4144.27312775331
2011-02-27,12,4351.32158590308
2011-02-27,13,4473.56828193832
2011-02-27,14,4502.2026431718095
2011-02-27,15,4355.7268722467
2011-02-27,16,4351.32158590308
2011-02-27,17,4384.36123348018
2011-02-27,18,4493.3920704845705
2011-02-27,19,4438.325991189429
2011-02-27,20,4272.02643171807
2011-02-27,21,4172.90748898679
2011-02-27,22,4011.0132158590304
2011-02-27,23,3340.308370044053
2011-02-28,0,2213.656387665198
2011-02-28,1,1986.784140969162
2011-02-28,2,1899.7797356828191
2011-02-28,3,1849.1189427312772
2011-02-28,4,1851.3215859030843
2011-02-28,5,2048.4581497797362
2011-02-28,6,2679.515418502202
2011-02-28,7,3359.030837004405
2011-02-28,8,3174.008810572687
2011-02-28,9,3981.2775330396416
2011-02-28,10,4059.4713656387703
2011-02-28,11,4101.32158590308
2011-02-28,12,4121.145374449347
2011-02-28,13,4225.77092511013
2011-02-28,14,4251.10132158591
2011-02-28,15,4143.1718061674
2011-02-28,16,4127.753303964761
2011-02-28,17,4068.2819383260003
2011-02-28,18,4214.75770925109
2011-02-28,19,4128.854625550661
2011-02-28,20,4170.70484581498
2011-02-28,21,4105.72687224669
2011-02-28,22,4078.193832599124
2011-02-28,23,3328.193832599119
2011-03-01,0,2157.488986784141
2011-03-01,1,1614.537444933921
2011-03-01,2,1477.9735682819392
2011-03-01,3,1431.718061674009
2011-03-01,4,1415.198237885462
2011-03-01,5,1690.528634361234
2011-03-01,6,2306.1674008810573
2011-03-01,7,2762.1145374449343
2011-03-01,8,2899.77973568282
2011-03-01,9,3884.361233480177
2011-03-01,10,3998.898678414092
2011-03-01,11,4144.27312775331
2011-03-01,12,4238.9867841409705
2011-03-01,13,4231.27753303966
2011-03-01,14,4179.515418502209
2011-03-01,15,4143.171806167409
2011-03-01,16,4124.449339207051
2011-03-01,17,4167.40088105727
2011-03-01,18,4269.82378854626
2011-03-01,19,4268.72246696035
